168.97,377.16,235.27,398.51
168.97,377.16,229.67,402.98
168.97,377.16,221.32,408.47
168.97,377.16,213.63,415.05
168.97,377.16,209.16,421.84
168.97,377.16,208.29,425.09
178.3,371.06,188.93,365.02
178.3,371.06,196.36,361.45
178.3,371.06,198.93,358.69
178.3,371.06,196.79,356.05
178.3,371.06,189.42,358.46
178.3,371.06,159.02,404.1
178.3,371.06,155.67,416.53
178.3,371.06,156.74,423.06
178.3,371.06,162.82,422.75
178.3,371.06,174.26,418.5
178.3,371.06,186.69,414.01
178.3,371.06,195.69,411.68
178.3,371.06,201.65,411.06
178.3,371.06,206.76,410.21
178.3,371.06,211.83,408.61
178.3,371.06,216.7,406.99
178.3,371.06,221.46,405.58
178.3,371.06,226.78,405.24
178.3,371.06,232.52,406.07
178.3,371.06,237.48,405.83
178.3,371.06,241.97,404.4
178.3,371.06,246.62,403.5
178.3,371.06,250.79,403.7
178.3,371.06,253.5,404.09
178.3,371.06,253.78,402.96
178.3,371.06,251.29,400.91
178.3,371.06,246.1,398.73
178.3,371.06,239.98,397.07
178.3,371.06,235.27,398.51
178.3,371.06,229.67,402.98
178.3,371.06,221.32,408.47
178.3,371.06,213.63,415.05
178.3,371.06,209.16,421.84
178.3,371.06,208.29,425.09
188.93,365.02,196.36,361.45
188.93,365.02,198.93,358.69
188.93,365.02,196.79,356.05
188.93,365.02,189.42,358.46
188.93,365.02,166.93,388.03
188.93,365.02,159.02,404.1
188.93,365.02,162.82,422.75
188.93,365.02,174.26,418.5
188.93,365.02,186.69,414.01
188.93,365.02,195.69,411.68
188.93,365.02,201.65,411.06
188.93,365.02,206.76,410.21
188.93,365.02,211.83,408.61
188.93,365.02,216.7,406.99
188.93,365.02,221.46,405.58
188.93,365.02,226.78,405.24
188.93,365.02,232.52,406.07
188.93,365.02,237.48,405.83
188.93,365.02,241.97,404.4
188.93,365.02,246.62,403.5
188.93,365.02,250.79,403.7
188.93,365.02,253.5,404.09
188.93,365.02,253.78,402.96
188.93,365.02,251.29,400.91
188.93,365.02,246.1,398.73
188.93,365.02,239.98,397.07
188.93,365.02,235.27,398.51
188.93,365.02,229.67,402.98
188.93,365.02,221.32,408.47
188.93,365.02,213.63,415.05
188.93,365.02,209.16,421.84
188.93,365.02,208.29,425.09
196.36,361.45,196.79,356.05
196.36,361.45,189.42,358.46
196.36,361.45,178.1,370.57
196.36,361.45,166.93,388.03
196.36,361.45,159.02,404.1
196.36,361.45,155.67,416.53
196.36,361.45,156.74,423.06
196.36,361.45,162.82,422.75
196.36,361.45,174.26,418.5
196.36,361.45,186.69,414.01
196.36,361.45,195.69,411.68
196.36,361.45,201.65,411.06
196.36,361.45,206.76,410.21
196.36,361.45,211.83,408.61
196.36,361.45,216.7,406.99
196.36,361.45,221.46,405.58
196.36,361.45,226.78,405.24
196.36,361.45,232.52,406.07
196.36,361.45,237.48,405.83
196.36,361.45,241.97,404.4
196.36,361.45,246.62,403.5
196.36,361.45,250.79,403.7
196.36,361.45,253.5,404.09
196.36,361.45,253.78,402.96
196.36,361.45,251.29,400.91
196.36,361.45,246.1,398.73
196.36,361.45,239.98,397.07
196.36,361.45,235.27,398.51
196.36,361.45,229.67,402.98
196.36,361.45,221.32,408.47
196.36,361.45,213.63,415.05
196.36,361.45,209.16,421.84
196.36,361.45,208.29,425.09
198.93,358.69,189.42,358.46
198.93,358.69,178.1,370.57
198.93,358.69,166.93,388.03
198.93,358.69,159.02,404.1
198.93,358.69,155.67,416.53
198.93,358.69,156.74,423.06
198.93,358.69,162.82,422.75
198.93,358.69,174.26,418.5
198.93,358.69,186.69,414.01
198.93,358.69,195.69,411.68
198.93,358.69,201.65,411.06
198.93,358.69,206.76,410.21
198.93,358.69,211.83,408.61
198.93,358.69,216.7,406.99
198.93,358.69,221.46,405.58
198.93,358.69,226.78,405.24
198.93,358.69,232.52,406.07
198.93,358.69,237.48,405.83
198.93,358.69,241.97,404.4
198.93,358.69,246.62,403.5
198.93,358.69,250.79,403.7
198.93,358.69,253.5,404.09
198.93,358.69,253.78,402.96
198.93,358.69,251.29,400.91
198.93,358.69,246.1,398.73
198.93,358.69,239.98,397.07
198.93,358.69,235.27,398.51
198.93,358.69,229.67,402.98
198.93,358.69,221.32,408.47
198.93,358.69,213.63,415.05
198.93,358.69,209.16,421.84
198.93,358.69,208.29,425.09
196.79,356.05,178.1,370.57
196.79,356.05,155.67,416.53
196.79,356.05,174.26,418.5
196.79,356.05,186.69,414.01
196.79,356.05,195.69,411.68
196.79,356.05,201.65,411.06
196.79,356.05,206.76,410.21
196.79,356.05,211.83,408.61
196.79,356.05,216.7,406.99
196.79,356.05,221.46,405.58
196.79,356.05,226.78,405.24
196.79,356.05,232.52,406.07
196.79,356.05,237.48,405.83
196.79,356.05,241.97,404.4
196.79,356.05,246.62,403.5
196.79,356.05,250.79,403.7
196.79,356.05,253.5,404.09
196.79,356.05,253.78,402.96
196.79,356.05,251.29,400.91
196.79,356.05,246.1,398.73
196.79,356.05,239.98,397.07
196.79,356.05,235.27,398.51
196.79,356.05,229.67,402.98
196.79,356.05,221.32,408.47
196.79,356.05,213.63,415.05
196.79,356.05,209.16,421.84
196.79,356.05,208.29,425.09
189.42,358.46,195.69,411.68
189.42,358.46,201.65,411.06
189.42,358.46,206.76,410.21
189.42,358.46,211.83,408.61
189.42,358.46,216.7,406.99
189.42,358.46,221.46,405.58
189.42,358.46,226.78,405.24
189.42,358.46,232.52,406.07
189.42,358.46,237.48,405.83
189.42,358.46,241.97,404.4
189.42,358.46,246.62,403.5
189.42,358.46,250.79,403.7
189.42,358.46,253.5,404.09
189.42,358.46,253.78,402.96
189.42,358.46,251.29,400.91
189.42,358.46,246.1,398.73
189.42,358.46,239.98,397.07
189.42,358.46,235.27,398.51
189.42,358.46,229.67,402.98
189.42,358.46,221.32,408.47
189.42,358.46,213.63,415.05
189.42,358.46,209.16,421.84
189.42,358.46,208.29,425.09
178.1,370.57,166.93,388.03
178.1,370.57,174.26,418.5
178.1,370.57,186.69,414.01
178.1,370.57,195.69,411.68
178.1,370.57,201.65,411.06
178.1,370.57,206.76,410.21
178.1,370.57,211.83,408.61
178.1,370.57,216.7,406.99
178.1,370.57,221.46,405.58
178.1,370.57,226.78,405.24
178.1,370.57,232.52,406.07
178.1,370.57,237.48,405.83
178.1,370.57,241.97,404.4
178.1,370.57,246.62,403.5
178.1,370.57,250.79,403.7
178.1,370.57,253.5,404.09
178.1,370.57,253.78,402.96
178.1,370.57,251.29,400.91
178.1,370.57,246.1,398.73
178.1,370.57,239.98,397.07
178.1,370.57,235.27,398.51
178.1,370.57,229.67,402.98
178.1,370.57,221.32,408.47
178.1,370.57,213.63,415.05
178.1,370.57,209.16,421.84
178.1,370.57,208.29,425.09
166.93,388.03,155.67,416.53
166.93,388.03,186.69,414.01
166.93,388.03,195.69,411.68
166.93,388.03,201.65,411.06
166.93,388.03,206.76,410.21
166.93,388.03,211.83,408.61
166.93,388.03,216.7,406.99
166.93,388.03,221.46,405.58
166.93,388.03,226.78,405.24
166.93,388.03,232.52,406.07
166.93,388.03,237.48,405.83
166.93,388.03,241.97,404.4
166.93,388.03,246.62,403.5
166.93,388.03,250.79,403.7
166.93,388.03,253.5,404.09
166.93,388.03,253.78,402.96
166.93,388.03,251.29,400.91
166.93,388.03,246.1,398.73
166.93,388.03,239.98,397.07
166.93,388.03,235.27,398.51
166.93,388.03,229.67,402.98
166.93,388.03,221.32,408.47
166.93,388.03,213.63,415.05
166.93,388.03,209.16,421.84
166.93,388.03,208.29,425.09
159.02,404.1,195.69,411.68
159.02,404.1,201.65,411.06
159.02,404.1,206.76,410.21
159.02,404.1,211.83,408.61
159.02,404.1,216.7,406.99
159.02,404.1,221.46,405.58
159.02,404.1,226.78,405.24
159.02,404.1,232.52,406.07
159.02,404.1,237.48,405.83
159.02,404.1,241.97,404.4
159.02,404.1,246.62,403.5
159.02,404.1,250.79,403.7
159.02,404.1,253.5,404.09
159.02,404.1,253.78,402.96
159.02,404.1,251.29,400.91
159.02,404.1,246.1,398.73
159.02,404.1,239.98,397.07
159.02,404.1,235.27,398.51
159.02,404.1,229.67,402.98
159.02,404.1,221.32,408.47
159.02,404.1,213.63,415.05
159.02,404.1,209.16,421.84
159.02,404.1,208.29,425.09
155.67,416.53,162.82,422.75
155.67,416.53,174.26,418.5
155.67,416.53,186.69,414.01
155.67,416.53,195.69,411.68
155.67,416.53,201.65,411.06
155.67,416.53,206.76,410.21
155.67,416.53,211.83,408.61
155.67,416.53,216.7,406.99
155.67,416.53,221.46,405.58
155.67,416.53,226.78,405.24
155.67,416.53,232.52,406.07
155.67,416.53,237.48,405.83
155.67,416.53,241.97,404.4
155.67,416.53,246.62,403.5
155.67,416.53,250.79,403.7
155.67,416.53,253.5,404.09
155.67,416.53,253.78,402.96
155.67,416.53,251.29,400.91
155.67,416.53,246.1,398.73
155.67,416.53,239.98,397.07
155.67,416.53,235.27,398.51
155.67,416.53,229.67,402.98
155.67,416.53,221.32,408.47
155.67,416.53,213.63,415.05
155.67,416.53,209.16,421.84
155.67,416.53,208.29,425.09
156.74,423.06,174.26,418.5
156.74,423.06,195.69,411.68
156.74,423.06,201.65,411.06
156.74,423.06,206.76,410.21
156.74,423.06,211.83,408.61
156.74,423.06,216.7,406.99
156.74,423.06,221.46,405.58
156.74,423.06,226.78,405.24
156.74,423.06,232.52,406.07
156.74,423.06,237.48,405.83
156.74,423.06,241.97,404.4
156.74,423.06,246.62,403.5
156.74,423.06,250.79,403.7
156.74,423.06,253.5,404.09
156.74,423.06,253.78,402.96
156.74,423.06,251.29,400.91
156.74,423.06,246.1,398.73
156.74,423.06,239.98,397.07
156.74,423.06,235.27,398.51
156.74,423.06,229.67,402.98
156.74,423.06,221.32,408.47
156.74,423.06,213.63,415.05
156.74,423.06,209.16,421.84
156.74,423.06,208.29,425.09
162.82,422.75,195.69,411.68
162.82,422.75,201.65,411.06
162.82,422.75,206.76,410.21
162.82,422.75,211.83,408.61
162.82,422.75,216.7,406.99
162.82,422.75,221.46,405.58
162.82,422.75,226.78,405.24
162.82,422.75,232.52,406.07
162.82,422.75,237.48,405.83
162.82,422.75,241.97,404.4
162.82,422.75,246.62,403.5
162.82,422.75,250.79,403.7
162.82,422.75,253.5,404.09
162.82,422.75,253.78,402.96
162.82,422.75,251.29,400.91
162.82,422.75,246.1,398.73
162.82,422.75,239.98,397.07
162.82,422.75,235.27,398.51
162.82,422.75,229.67,402.98
162.82,422.75,221.32,408.47
162.82,422.75,213.63,415.05
162.82,422.75,209.16,421.84
162.82,422.75,208.29,425.09
174.26,418.5,201.65,411.06
174.26,418.5,206.76,410.21
174.26,418.5,211.83,408.61
174.26,418.5,216.7,406.99
174.26,418.5,221.46,405.58
174.26,418.5,226.78,405.24
174.26,418.5,232.52,406.07
174.26,418.5,237.48,405.83
174.26,418.5,241.97,404.4
174.26,418.5,246.62,403.5
174.26,418.5,250.79,403.7
174.26,418.5,253.5,404.09
174.26,418.5,253.78,402.96
174.26,418.5,251.29,400.91
174.26,418.5,246.1,398.73
174.26,418.5,239.98,397.07
174.26,418.5,235.27,398.51
174.26,418.5,229.67,402.98
174.26,418.5,221.32,408.47
174.26,418.5,213.63,415.05
174.26,418.5,209.16,421.84
174.26,418.5,208.29,425.09
186.69,414.01,195.69,411.68
186.69,414.01,201.65,411.06
186.69,414.01,206.76,410.21
186.69,414.01,211.83,408.61
186.69,414.01,216.7,406.99
186.69,414.01,221.46,405.58
186.69,414.01,226.78,405.24
186.69,414.01,232.52,406.07
186.69,414.01,237.48,405.83
186.69,414.01,241.97,404.4
186.69,414.01,246.62,403.5
186.69,414.01,250.79,403.7
186.69,414.01,253.5,404.09
186.69,414.01,253.78,402.96
186.69,414.01,251.29,400.91
186.69,414.01,246.1,398.73
186.69,414.01,239.98,397.07
186.69,414.01,235.27,398.51
186.69,414.01,229.67,402.98
186.69,414.01,221.32,408.47
186.69,414.01,213.63,415.05
186.69,414.01,209.16,421.84
186.69,414.01,208.29,425.09
195.69,411.68,211.83,408.61
195.69,411.68,216.7,406.99
195.69,411.68,221.46,405.58
195.69,411.68,226.78,405.24
195.69,411.68,232.52,406.07
195.69,411.68,237.48,405.83
195.69,411.68,241.97,404.4
195.69,411.68,246.62,403.5
195.69,411.68,250.79,403.7
195.69,411.68,253.5,404.09
195.69,411.68,253.78,402.96
195.69,411.68,251.29,400.91
195.69,411.68,246.1,398.73
195.69,411.68,239.98,397.07
195.69,411.68,235.27,398.51
195.69,411.68,229.67,402.98
195.69,411.68,221.32,408.47
195.69,411.68,213.63,415.05
195.69,411.68,209.16,421.84
195.69,411.68,208.29,425.09
201.65,411.06,211.83,408.61
201.65,411.06,216.7,406.99
201.65,411.06,221.46,405.58
201.65,411.06,226.78,405.24
201.65,411.06,232.52,406.07
201.65,411.06,237.48,405.83
201.65,411.06,241.97,404.4
201.65,411.06,246.62,403.5
201.65,411.06,250.79,403.7
201.65,411.06,253.5,404.09
201.65,411.06,253.78,402.96
201.65,411.06,251.29,400.91
201.65,411.06,246.1,398.73
201.65,411.06,239.98,397.07
201.65,411.06,235.27,398.51
201.65,411.06,229.67,402.98
201.65,411.06,221.32,408.47
201.65,411.06,213.63,415.05
201.65,411.06,209.16,421.84
201.65,411.06,208.29,425.09
206.76,410.21,211.83,408.61
206.76,410.21,216.7,406.99
206.76,410.21,221.46,405.58
206.76,410.21,226.78,405.24
